NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME
Nova Odesa,MYKNO,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKNO,false,,CITY
Port,MYKPO,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKPO,false,,CITY
Vradiivka,MYKVR,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKVR,false,,CITY
Kudryavtsivka,MYKKU,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKKU,false,,CITY
"Bashtanske
",MYKBA,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKBA,false,,CITY
Artemivka,POLRT,ALL#WORLD#CIS#UKR#CENTE#POLTA#POLRT,false,,CITY
Globyno,POLGL,ALL#WORLD#CIS#UKR#CENTE#POLTA#POLGL,false,,CITY
Gradyzk,POLGR,ALL#WORLD#CIS#UKR#CENTE#POLTA#POLGR,false,,CITY
Kremenchuk,POLKR,ALL#WORLD#CIS#UKR#CENTE#POLTA#POLKR,false,,CITY
Marianivka,POLMA,ALL#WORLD#CIS#UKR#CENTE#POLTA#POLMA,false,,CITY
Reshetylivka,POLRE,ALL#WORLD#CIS#UKR#CENTE#POLTA#POLRE,false,,CITY
Romodan,POLRO,ALL#WORLD#CIS#UKR#CENTE#POLTA#POLRO,false,,CITY
"Khmilnyk
",VINKH,ALL#WORLD#CIS#UKR#CENTE#VINNY#VINKH,false,,CITY
Kamianka-Dniprovska,ZAPKA,ALL#WORLD#CIS#UKR#SOUKR#ZAPOR#ZAPKA,false,,CITY
Chudniv,ZHYCH,ALL#WORLD#CIS#UKR#NOUKR#ZHYTO#ZHYCH,false,,CITY
Eastern Uplands,EAUPL,ALL#WORLD#NOAME#USA#EAUPL,false,,NATIONAL_REGION
Heartland,HEART,ALL#WORLD#NOAME#USA#HEART,false,,NATIONAL_REGION
Northern Crescent,NORCR,ALL#WORLD#NOAME#USA#NORCR,false,,NATIONAL_REGION
Prairie Gateway,PRAIR,ALL#WORLD#NOAME#USA#PRAIR,false,,NATIONAL_REGION
Southern Seaboard,SOUSE,ALL#WORLD#NOAME#USA#SOUSE,false,,NATIONAL_REGION
Northern Great Plains,NORGR,ALL#WORLD#NOAME#USA#NORGR,false,,NATIONAL_REGION
Mississippi Portal,MISPO,ALL#WORLD#NOAME#USA#MISPO,false,,NATIONAL_REGION
Fruitful Rim,FRUIT,ALL#WORLD#NOAME#USA#FRUIT,false,,NATIONAL_REGION
Basin and Range,BASIN,ALL#WORLD#NOAME#USA#BASIN,false,,NATIONAL_REGION
Brazil Center South,BRACS,ALL#WORLD#Americas#SOAME#BRA#BRACS,false,,REGION
"Huangpu, Zhongshan",HUNGZ,ALL#WORLD#ASIA#CHN#GUANG#HUNGZ,false,,CITY
Dongguan,DONGG,ALL#WORLD#ASIA#CHN#GUANG#DONGG,false,,CITY
Fangcheng,FANGC,ALL#WORLD#ASIA#CHN#GUANX#FANGC,false,,CITY
Puerto Del Guazú,GUAZU,ALL#WORLD#Americas#SOAME#ARG#MESAR#ENRME#GUAZU,false,,CITY
San Nicolás,SANNI,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#SANNI,false,,CITY
Zárate,ZARAT,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#ZARAT,false,,CITY
Santa Fe City,SANTF,ALL#WORLD#Americas#SOAME#ARG#PAMAR#SAFPA#SANTF,false,,CITY
Tandil,TANDI,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#TANDI,false,,CITY
Carlos Casares,CARLC,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#CARLC,false,,CITY
Daireaux,DAIRE,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#DAIRE,false,,CITY
"San Francisco, Córdoba",SANFR,ALL#WORLD#Americas#SOAME#ARG#PAMAR#CORPA#SANFR,false,,CITY
Upriver Northern Ports,UPNOR,ALL#WORLD#Americas#SOAME#ARG#UPRIV#UPNOR,false,,STATE
Upriver Southern Ports,UPSOU,ALL#WORLD#Americas#SOAME#ARG#UPRIV#UPSOU,false,,STATE
Chacabuco Milling Plant,CHABM,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#CHABM,false,,CITY
Barranqueras,BARRA,ALL#WORLD#Americas#SOAME#ARG#GRCAR#CHAGR#BARRA,false,,CITY
Río Cuarto,RIOCU,ALL#WORLD#Americas#SOAME#ARG#PAMAR#CORPA#RIOCU,false,,CITY
"Colón, Buenos Aires",COLBA,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#COLBA,false,,CITY
"General Villegas, Buenos Aires",VILLE,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#VILLE,false,,CITY
Voznessensk,MYKVO,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKVO,false,,CITY
Skorohodove,POLSK,ALL#WORLD#CIS#UKR#CENTE#POLTA#POLSK,false,,CITY
Surendranagar,SUREN,ALL#WORLD#ASIA#IND#WESTI#GUJAR#SUREN,false,,CITY
South CA,SOUCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#SOUCA,false,,AMS_STATE_DIVISION
South East CA,SOECA,ALL#WORLD#NOAME#USA#PACIF#CALIF#SOECA,false,,AMS_STATE_DIVISION
"Imperial Valley, CA",IMPCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#IMPCA,false,,AMS_STATE_DIVISION
"Kern County, CA",KERCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#KERCA,false,,COUNTY
"Sacramento Valley, CA",SACCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#SACCA,false,,AMS_STATE_DIVISION
"Northern San Joaquin Valley, CA",NOJCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#NOJCA,false,,AMS_STATE_DIVISION
"Tulare - Visalia - Hanford, CA
",TVHCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#TVHCA,false,,AMS_STATE_DIVISION
"Fort Worth, TX",FORTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#FORTX,false,,CITY
Guatemala,GTM,ALL#WORLD#CTLAM#GTM,false,,COUNTRY
"Enola, NE",ENONE,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#ENONE,false,,CITY
"Avon, IA",AVNIA,ALL#WORLD#NOAME#USA#WECB#IOWA#AVNIA,false,,CITY
Hidalgo,HIDME,ALL#WORLD#NOAME#MEX#HIDME,false,,NATIONAL_REGION
Guanajuato,GUAME,ALL#WORLD#NOAME#MEX#GUAME,false,,NATIONAL_REGION
Xalapa,XALME,ALL#WORLD#NOAME#MEX#XALME,false,,NATIONAL_REGION
Mexico State,MEXME,ALL#WORLD#NOAME#MEX#MEXME,false,,NATIONAL_REGION
Querétaro,QUEME,ALL#WORLD#NOAME#MEX#QUEME,false,,NATIONAL_REGION
"Nuevo León
",NUEME,ALL#WORLD#NOAME#MEX#NUEME,false,,NATIONAL_REGION
Chihuahua,CHIME,ALL#WORLD#NOAME#MEX#CHIME,false,,NATIONAL_REGION
Coahuila,COAME,ALL#WORLD#NOAME#MEX#COAME,false,,NATIONAL_REGION
Bojay,BOJME,ALL#WORLD#NOAME#MEX#HIDME#BOJME,false,,CITY
Penjamo,PENGJ,ALL#WORLD#NOAME#MEX#GUAME#PENGJ,false,,CITY
El Castillo,ELCJA,ALL#WORLD#NOAME#MEX#XALME#ELCJA,false,,CITY
Celaya,CELGJ,ALL#WORLD#NOAME#MEX#GUAME#CELGJ,false,,CITY
Tlalnepantla,TLAME,ALL#WORLD#NOAME#MEX#MEXME#TLAME,false,,CITY
Querétaro City,QUEQA,ALL#WORLD#NOAME#MEX#QUEME#QUEQA,false,,CITY
Salinas Victoria,SALNL,ALL#WORLD#NOAME#MEX#NUEME#SALNL,false,,CITY
Chihuahua City,CHICI,ALL#WORLD#NOAME#MEX#CHIME#CHICI,false,,CITY
Guadalajara,GUAJA,ALL#WORLD#NOAME#MEX#XALME#GUAJA,false,,CITY
Cuatitlan,CUAEM,ALL#WORLD#NOAME#MEX#MEXME#CUAEM,false,,CITY
Torreon,TORCU,ALL#WORLD#NOAME#MEX#COAME#TORCU,false,,CITY
"Corpus Christi, TX",CORTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#CORTX,false,,CITY
"Glenn County, CA",GLECA,ALL#WORLD#NOAME#USA#PACIF#CALIF#GLECA,false,,COUNTY
Khortytsia,ZAPKH,ALL#WORLD#CIS#UKR#SOUKR#ZAPOR#ZAPKH,false,,CITY
Hola Prystan,KHEHO,ALL#WORLD#CIS#UKR#SOUKR#KHERS#KHEHO,false,,CITY
WASDE Major Exporters,EXP,ALL#WORLD#EXP,false,,REGION
"Hancock County, OH",HANOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#HANOH,false,,COUNTY
Svatove,LUGSV,ALL#WORLD#CIS#UKR#EASTU#LUGAN#LUGSV,false,,CITY
Isfahan,ISFAH,ALL#WORLD#AFRMI#IRN#ISFAH,false,,NATIONAL_REGION
Bandar Imam Khomeini (Port),EMKIR,ALL#WORLD#AFRMI#IRN#KHUZS#EMKIR,false,,CITY
Basra Province,BASIR,ALL#WORLD#AFRMI#IRQ#BASIR,false,,NATIONAL_REGION
Umm Qasr,UMQIR,ALL#WORLD#AFRMI#IRQ#BASIR#UMQIR,false,,CITY
Al Hudaydah,ALHYE,ALL#WORLD#AFRMI#YEM#ALHYE,false,,NATIONAL_REGION
As-Salif,ASSYE,ALL#WORLD#AFRMI#YEM#ALHYE#ASSYE,false,,CITY
Béjaïa District,BEJDA,ALL#WORLD#DZA#BEJDA,false,,NATIONAL_REGION
Béjaïa,BEJAL,ALL#WORLD#DZA#BEJDA#BEJAL,false,,CITY
"Escuintla Department
",ESCGU,ALL#WORLD#CTLAM#GTM#ESCGU,false,,NATIONAL_REGION
Puerto Quetzal,PUQGU,ALL#WORLD#CTLAM#GTM#ESCGU#PUQGU,false,,CITY
BRITISH WEST INDIES,BRITI,ALL#WORLD#BRITI,false,,COUNTRY_GROUP
Aguas Frias de Goias,AGFGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#AGFGO,false,,CITY
Anapolis,ANAGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#ANAGO,false,,CITY
Bom Jesus De Goias,BJGGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#BJGGO,false,,CITY
Cabeceiras,CABGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#CABGO,false,,CITY
Caiaponia,CAIGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#CAIGO,false,,CITY
Castelandia,CSTGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#CSTGO,false,,CITY
Chapada do Catalao,CHCGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#CHCGO,false,,CITY
Montes Claros de Goias,MTCGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#MTCGO,false,,CITY
Morrinhos,MORGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#MORGO,false,,CITY
Padre Bernardo,PDBGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#PDBGO,false,,CITY
Parauna,PARGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#PARGO,false,,CITY
Santa Helena de Goias,HLNGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#HLNGO,false,,CITY
Santo Antonio do Rio Verde,ANTGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#ANTGO,false,,CITY
Sao Joao da Alianca,JOAGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#JOAGO,false,,CITY
Serranópolis,SERGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#SERGO,false,,CITY
Uruaçu,URUGO,ALL#WORLD#Americas#SOAME#BRA#GOIAS#URUGO,false,,CITY
Ibia,IBIMI,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#IBIMI,false,,CITY
Patos de Minas,PTOMI,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#PTOMI,false,,CITY
Água Clara,AGCMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#AGCMS,false,,CITY
Amambai,AMAMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#AMAMS,false,,CITY
Aral Moreira,ARAMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#ARAMS,false,,CITY
Bonito,BONMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#BONMS,false,,CITY
Caarapó,CAAMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#CAAMS,false,,CITY
Camapuã,CAMMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#CAMMS,false,,CITY
Coxim,COXMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#COXMS,false,,CITY
Fatima do Sul,FATMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#FATMS,false,,CITY
Iguatemi,IGUMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#IGUMS,false,,CITY
Itaquirai,ITAMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#ITAMS,false,,CITY
Ivinhema,IVIMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#IVIMS,false,,CITY
Laguna Carapã,LAGMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#LAGMS,false,,CITY
Maracaju,MCJMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#MCJMS,false,,CITY
Navirai,MAVMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#MAVMS,false,,CITY
Nova Andradina,NOVMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#NOVMS,false,,CITY
Paraíso,PARMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#PARMS,false,,CITY
Pedro Gomes,PEDMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#PEDMS,false,,CITY
Rio Brilhante,RBRMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#RBRMS,false,,CITY
Rio Verde De Mato Grosso,RVMMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#RVMMS,false,,CITY
Sidrolandia,SDRMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#SDRMS,false,,CITY
Sonora,SONMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#SONMS,false,,CITY
Agua Boa,BOAMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#BOAMA,false,,CITY
Barra do Garças,BARMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#BARMA,false,,CITY
Campos de Júlio,JULMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#JULMA,false,,CITY
Canarana,CANMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#CANMA,false,,CITY
Caravágio,CRVMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#CRVMA,false,,CITY
Confresa,CNFMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#CNFMA,false,,CITY
Diamantino,DMTMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#DMTMA,false,,CITY
Guiratinga,GUIMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#GUIMA,false,,CITY
Ipiranga do Norte,IPIMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#IPIMA,false,,CITY
Itiquira,ITIMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#ITIMA,false,,CITY
French Guiana,GUF,ALL#WORLD#EUR#FRA#OVERS#GUF,false,,STATE
Nova Mutum,NMTMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#NMTMA,false,,CITY
Nova Ubiratã,NUBMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#NUBMA,false,,CITY
Nova Xavantina,NXAMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#NXAMA,false,,CITY
Novo Horizonte,NHOMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#NHOMA,false,,CITY
Querencia,QRCMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#QRCMA,false,,CITY
Sinop,SINMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#SINMA,false,,CITY
Tapurah,TAPMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#TAPMA,false,,CITY
Wypych,WYPMA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#WYPMA,false,,CITY
Alvorada,ALVPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#ALVPA,false,,CITY
Apucarana,APUPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#APUPA,false,,CITY
Arapoti,ARAPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#ARAPA,false,,CITY
Araucaria,ARCPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#ARCPA,false,,CITY
Assaí,ASSPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#ASSPA,false,,CITY
Astorga,ASTPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#ASTPA,false,,CITY
Bela Vista Paraiso,BLVPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#BLVPA,false,,CITY
Boa Esperança,BOAPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#BOAPA,false,,CITY
Bom Sucesso do Sul,BOMPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#BOMPA,false,,CITY
Cafelandia,CAFPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CAFPA,false,,CITY
Campina da Lagoa,CMPPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CMPPA,false,,CITY
Candoi,CANPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CANPA,false,,CITY
Capanema,CAPPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CAPPA,false,,CITY
Carambei,CMBPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CMBPA,false,,CITY
Castro,CSTPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CSTPA,false,,CITY
Ceu Azul,CEUPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CEUPA,false,,CITY
Congoinhas,CONPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CONPA,false,,CITY
Corbelia,CRBPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CRBPA,false,,CITY
Cornelio Procopio,CRNPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CRNPA,false,,CITY
Coronel Vivida,CROPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#CROPA,false,,CITY
Dois Vizinhos,DVIPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#DVIPA,false,,CITY
DR Camargo,DRCPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#DRCPA,false,,CITY
Eng Beltrão,ENGPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#ENGPA,false,,CITY
Floresta,FLOPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#FLOPA,false,,CITY
Guaira,GAIPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#GAIPA,false,,CITY
Guaraniaçú,GRAPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#GRAPA,false,,CITY
Ibiporã,IBIPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#IBIPA,false,,CITY
Imbituva,IMBPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#IMBPA,false,,CITY
Irati,IRAPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#IRAPA,false,,CITY
IV Centenário,IVCPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#IVCPA,false,,CITY
Ivaipora,IVAPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#IVAPA,false,,CITY
Janiópolis,JANPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#JANPA,false,,CITY
Japurá,JAPPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#JAPPA,false,,CITY
Lapa,LPAPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#LPAPA,false,,CITY
Mallet,MALPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#MALPA,false,,CITY
Mambore,MAMPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#MAMPA,false,,CITY
Mandaguari,MANPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#MANPA,false,,CITY
Marialva,MRLPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#MRLPA,false,,CITY
Maua da Serra,MAUPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#MAUPA,false,,CITY
Medianeira,MEDPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#MEDPA,false,,CITY
N Sta Rosa,SROPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#SROPA,false,,CITY
Palmas,PLSPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#PLSPA,false,,CITY
Palmeira,PLMPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#PLMPA,false,,CITY
Palotina,PLTPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#PLTPA,false,,CITY
Perola do Oeste,PERPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#PERPA,false,,CITY
Pinhao,PINPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#PINPA,false,,CITY
Pitanga,PITPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#PITPA,false,,CITY
Prudentopolis,PRUPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#PRUPA,false,,CITY
Rancho Alegre,RANPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#RANPA,false,,CITY
Realeza,REAPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#REAPA,false,,CITY
Rolandia,ROLPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#ROLPA,false,,CITY
Sabáudia,SABPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#SABPA,false,,CITY
Santa Mariana,SANPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#SANPA,false,,CITY
Sao Mateus do Sul,SAOPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#SAOPA,false,,CITY
Sertaneja,SRJPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#SRJPA,false,,CITY
Sta Helena,HELPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#HELPA,false,,CITY
Terra Roxa,ROXPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#ROXPA,false,,CITY
Tibagi,TIBPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#TIBPA,false,,CITY
Toledo,TOLPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#TOLPA,false,,CITY
Ubiratã,UBIPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#UBIPA,false,,CITY
Ventania,VENPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#VENPA,false,,CITY
Vitorino,VITPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#VITPA,false,,CITY
Wenceslau Braz,WENPA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#WENPA,false,,CITY
Alegrete,ALERI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ALERI,false,,CITY
Almirante Tamandare Do Sul,ALMRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ALMRI,false,,CITY
Alto Alegre,ALTRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ALTRI,false,,CITY
Andre da Rocha,ANDRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ANDRI,false,,CITY
Aurea,AURRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#AURRI,false,,CITY
Bage,BAGRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#BAGRI,false,,CITY
Barracão,BARRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#BARRI,false,,CITY
Boa Vista Das Missoes,BOARI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#BOARI,false,,CITY
Bossoroca,BOSRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#BOSRI,false,,CITY
Cachoeira Do Sul,CACRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#CACRI,false,,CITY
Candelaria,CANRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#CANRI,false,,CITY
Capão Bonito do Sul,CPBRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#CPBRI,false,,CITY
Capão do Cipo,CPCRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#CPCRI,false,,CITY
Casca,CASRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#CASRI,false,,CITY
Ciriaco,CIRRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#CIRRI,false,,CITY
Coronel Bicaco,CORRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#CORRI,false,,CITY
Dom Pedrito,DOMRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#DOMRI,false,,CITY
Entre-Ijuis,ENTRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ENTRI,false,,CITY
Espumoso,ESPRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ESPRI,false,,CITY
Estacao,ESTRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ESTRI,false,,CITY
Estrela Velha,ESVRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ESVRI,false,,CITY
Garruchos,GARRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#GARRI,false,,CITY
Guaporé,GUARI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#GUARI,false,,CITY
Ibiruba,IBIRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#IBIRI,false,,CITY
Independencia,INDRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#INDRI,false,,CITY
Jari,JARRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#JARRI,false,,CITY
Lagoa Vermelha,LAGRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#LAGRI,false,,CITY
Maravilha,MARRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#MARRI,false,,CITY
Guyana,GUY,ALL#WORLD#OSAM#GUY,false,,COUNTRY
Minas do Leão,MINRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#MINRI,false,,CITY
Mormaco,MORRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#MORRI,false,,CITY
Nao-Me-Toque,NAORI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#NAORI,false,,CITY
Nonoai,NONRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#NONRI,false,,CITY
Nova Boa Vista,NBVRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#NBVRI,false,,CITY
Nova Palma,NPMRI,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#NPMRI,false,,CITY
